time,Channel A Last (V),Channel B Last (V)
1681200064,1.024,0.118
1681200064,1.03,0.114
1681200064,1.028,0.105
1681200064,1.032,0.096
1681200064,1.028,0.088
1681200064,1.03,0.116
1681200064,1.027,0.108
1681200064,1.029,0.108
1681200064,1.029,0.129
1681200064,1.03,0.115
1681200064,1.03,0.097
1681200064,1.028,0.09
1681200064,1.029,0.101
1681200064,1.028,0.105
1681200064,1.03,0.109
1681200064,1.029,0.12
1681200065,1.03,0.122
1681200065,1.028,0.121
1681200065,1.027,0.083
1681200065,1.031,0.1
1681200065,1.03,0.153
1681200065,1.026,0.102
1681200065,1.028,0.106
1681200065,1.029,0.108
1681200065,1.03,0.122
1681200065,1.03,0.118
1681200065,1.031,0.134
1681200065,1.029,0.102
1681200065,1.029,0.096
1681200065,1.029,0.11
1681200065,1.028,0.125
1681200065,1.028,0.077
1681200065,1.026,0.068
1681200065,1.03,0.141
1681200065,1.034,0.149
1681200065,1.029,0.136
1681200066,1.026,0.1
1681200066,1.032,0.098
1681200066,1.028,0.156
1681200066,1.029,0.071
1681200066,1.031,0.131
1681200066,1.028,0.111
1681200066,1.028,0.115
1681200066,1.033,0.158
1681200066,1.029,0.109
1681200066,1.03,0.131
1681200066,1.03,0.101
1681200066,1.032,0.132
1681200066,1.032,0.114
1681200066,1.03,0.11
1681200066,1.029,0.133
1681200066,1.03,0.107
1681200066,1.028,0.134
1681200066,1.032,0.073
1681200066,1.028,0.09
1681200066,1.028,0.119
1681200067,1.03,0.16
1681200067,1.028,0.182
1681200067,1.032,0.157
1681200067,1.03,0.132
1681200067,1.028,0.161
1681200067,1.034,0.15
1681200067,1.029,0.12
1681200067,1.028,0.074
1681200067,1.03,0.139
1681200067,1.026,0.07
1681200067,1.032,0.117
1681200067,1.025,0.061
1681200067,1.027,0.123
1681200067,1.033,0.145
1681200067,1.026,0.107
1681200067,1.03,0.084
1681200067,1.033,0.133
1681200067,1.03,0.149
1681200067,1.029,0.098
1681200067,1.03,0.075
1681200068,1.03,0.11
1681200068,1.033,0.126
1681200068,1.029,0.107
1681200068,1.029,0.114
1681200068,1.032,0.109
1681200068,1.028,0.081
1681200068,1.031,0.101
1681200068,1.032,0.115
1681200068,1.027,0.111
1681200068,1.033,0.119
1681200068,1.03,0.102
1681200068,1.03,0.151
1681200068,1.025,0.09
1681200068,1.028,0.111
1681200068,1.031,0.122
1681200068,1.029,0.084
1681200068,1.029,0.115
1681200068,1.031,0.099
1681200068,1.029,0.111
1681200068,1.03,0.113
1681200069,1.029,0.107
1681200069,1.028,0.109
1681200069,1.031,0.114
1681200069,1.03,0.105
1681200069,1.032,0.099
1681200069,1.032,0.12
1681200069,1.029,0.117
1681200069,1.032,0.112
1681200069,1.031,0.106
1681200069,1.029,0.118
1681200069,1.029,0.116
1681200069,1.032,0.105
1681200069,1.03,0.115
1681200069,1.032,0.105
1681200069,1.029,0.11
1681200069,1.032,0.108
1681200069,1.03,0.115
1681200069,1.03,0.104
1681200069,1.031,0.101
1681200069,1.03,0.114
1681200070,1.03,0.113
1681200070,1.029,0.103
1681200070,1.031,0.113
1681200070,1.031,0.111
1681200070,1.028,0.103
1681200070,1.032,0.111
1681200070,1.03,0.11
1681200070,1.033,0.123
1681200070,1.033,0.108
1681200070,1.029,0.109
1681200070,1.031,0.109
1681200070,1.031,0.107
1681200070,1.029,0.113
1681200070,1.028,0.105
1681200070,1.03,0.108
1681200070,1.03,0.103
1681200070,1.031,0.111
1681200070,1.031,0.109
1681200070,1.032,0.113
1681200070,1.03,0.105
1681200071,1.028,0.109
1681200071,1.028,0.105
1681200071,1.03,0.11
1681200071,1.032,0.109
1681200071,1.032,0.107
1681200071,1.03,0.114
1681200071,1.03,0.109
1681200071,1.028,0.114
1681200071,1.03,0.103
1681200071,1.03,0.103
1681200071,1.03,0.098
1681200071,1.03,0.103
1681200071,1.03,0.111
1681200071,1.029,0.118
1681200071,1.03,0.102
1681200071,1.027,0.112
1681200071,1.031,0.103
1681200071,1.031,0.1
1681200071,1.029,0.109
1681200071,1.029,0.107
1681200072,1.028,0.112
1681200072,1.03,0.11
1681200072,1.029,0.109
1681200072,1.03,0.11
1681200072,1.025,0.109
1681200072,1.034,0.114
1681200072,1.028,0.111
1681200072,1.025,0.119
1681200072,1.023,0.11
1681200072,1.03,0.125
1681200072,1.031,0.135
1681200072,1.031,0.112
1681200072,1.026,0.097
1681200072,1.03,0.106
1681200072,1.029,0.109
1681200072,1.03,0.109
1681200072,1.032,0.112
1681200072,1.027,0.113
1681200072,1.027,0.108
1681200072,1.028,0.108
1681200073,1.028,0.114
1681200073,1.032,0.112
1681200073,1.029,0.109
1681200073,1.029,0.098
1681200073,1.03,0.113
1681200073,1.028,0.103
1681200073,1.031,0.113
1681200073,1.031,0.107
1681200073,1.027,0.106
1681200073,1.03,0.111
1681200073,1.029,0.11
1681200073,1.028,0.112
1681200073,1.027,0.116
1681200073,1.028,0.102
1681200073,1.032,0.11
1681200073,1.031,0.113
1681200073,1.026,0.105
1681200073,1.033,0.108
1681200073,1.029,0.108
1681200073,1.03,0.109
1681200074,1.029,0.106
1681200074,1.03,0.108
1681200074,1.028,0.108
1681200074,1.029,0.109
1681200074,1.026,0.105
1681200074,1.03,0.108
1681200074,1.027,0.111
1681200074,1.026,0.112
1681200074,1.028,0.113
1681200074,1.025,0.102
1681200074,1.029,0.111
1681200074,1.029,0.11
1681200074,1.03,0.116
1681200074,1.031,0.11
1681200074,1.03,0.105
1681200074,1.031,0.105
1681200074,1.03,0.114
1681200074,1.028,0.111
1681200074,1.029,0.109
1681200074,1.028,0.114
1681200075,1.029,0.111
1681200075,1.029,0.104
1681200075,1.03,0.109
1681200075,1.025,0.115
1681200075,1.028,0.109
1681200075,1.029,0.116
1681200075,1.027,0.111
1681200075,1.031,0.11
1681200075,1.027,0.114
1681200075,1.031,0.103
1681200075,1.031,0.108
1681200075,1.03,0.103
1681200075,1.034,0.113
1681200075,1.029,0.107
1681200075,1.028,0.103
1681200075,1.029,0.103
1681200075,1.032,0.108
1681200075,1.029,0.103
1681200075,1.032,0.126
1681200075,1.03,0.114
1681200076,1.028,0.111
1681200076,1.03,0.122
1681200076,1.03,0.092
1681200076,1.033,0.105
1681200076,1.028,0.093
1681200076,1.028,0.101
1681200076,1.028,0.093
1681200076,1.033,0.137
1681200076,1.028,0.109
1681200076,1.03,0.14
1681200076,1.03,0.111
1681200076,1.027,0.111
1681200076,1.028,0.127
1681200076,1.033,0.107
1681200076,1.029,0.13
1681200076,1.027,0.103
1681200076,1.03,0.098
1681200076,1.031,0.101
1681200076,1.03,0.11
1681200076,1.029,0.074
1681200077,1.03,0.105
1681200077,1.029,0.086
1681200077,1.032,0.135
1681200077,1.028,0.111
1681200077,1.031,0.071
1681200077,1.033,0.16
1681200077,1.028,0.121
1681200077,1.032,0.121
1681200077,1.028,0.087
1681200077,1.028,0.099
1681200077,1.032,0.152
1681200077,1.032,0.088
1681200077,1.03,0.058
1681200077,1.028,0.093
1681200077,1.028,0.132
1681200077,1.03,0.156
1681200077,1.032,0.107
1681200077,1.028,0.078
1681200077,1.028,0.117
1681200077,1.033,0.095
1681200078,1.03,0.089
1681200078,1.03,0.1
1681200078,1.029,0.118
1681200078,1.029,0.114
1681200078,1.03,0.083
1681200078,1.03,0.109
1681200078,1.032,0.113
1681200078,1.029,0.115
1681200078,1.03,0.085
1681200078,1.028,0.138
1681200078,1.031,0.075
1681200078,1.03,0.107
1681200078,1.03,0.092
1681200078,1.03,0.093
1681200078,1.031,0.11
1681200078,1.029,0.099
1681200078,1.033,0.112
1681200078,1.031,0.086
1681200078,1.03,0.096
1681200078,1.029,0.075
1681200079,1.023,0.118
1681200079,1.029,0.076
1681200079,1.145,0.142
1681200079,2.467,0.094
1681200079,2.464,0.079
1681200079,2.468,0.11
1681200079,2.463,0.099
1681200079,2.465,0.131
1681200079,2.465,0.094
1681200079,2.466,0.12
1681200079,2.464,0.096
1681200079,2.467,0.114
1681200079,2.467,0.132
1681200079,2.464,0.125
1681200079,2.465,0.106
1681200079,1.436,0.105
1681200079,1.026,0.114
1681200079,1.031,0.09
1681200079,1.029,0.122
1681200079,1.03,0.102
1681200080,1.029,0.137
1681200080,1.03,0.101
1681200080,1.032,3.33
1681200080,1.028,8.193
1681200080,1.03,8.19
1681200080,1.03,8.118
1681200080,1.03,8.148
1681200080,1.028,8.142
1681200080,1.029,8.135
1681200080,1.028,8.172
1681200080,1.027,8.111
1681200080,1.027,8.074
1681200080,1.029,6.992
1681200080,1.028,0.111
1681200080,1.027,0.112
1681200080,1.031,0.098
1681200080,1.029,0.122
1681200080,1.031,0.108
1681200080,1.03,0.107
1681200080,1.032,0.11
1681200081,1.027,0.107
1681200081,1.03,0.116
1681200081,1.031,0.109
1681200081,1.03,0.112
1681200081,1.029,0.1
1681200081,1.031,0.112
1681200081,1.029,0.109
1681200081,1.032,0.113
1681200081,1.031,0.111
1681200081,1.026,0.114
1681200081,1.03,0.109
1681200081,1.03,0.109
1681200081,1.03,0.106
1681200081,1.03,0.109
1681200081,1.03,0.11
1681200081,1.031,0.104
1681200081,1.03,0.113
1681200081,1.034,0.118
1681200081,1.03,0.106
1681200081,1.031,0.106
1681200082,1.029,0.109
1681200082,1.031,0.114
1681200082,1.033,0.109
1681200082,1.028,0.111
1681200082,1.027,0.097
1681200082,1.03,0.11
1681200082,1.029,0.106
1681200082,1.03,0.109
1681200082,1.031,0.112
1681200082,1.028,0.11
1681200082,1.032,0.113
1681200082,1.03,0.105
1681200082,1.03,0.104
1681200082,1.03,0.104
1681200082,1.027,0.107
1681200082,1.029,0.1
1681200082,1.028,0.116
1681200082,1.029,0.107
1681200082,1.029,0.11
1681200082,1.03,0.104
1681200083,1.027,0.111
1681200083,1.031,0.106
1681200083,1.03,0.111
1681200083,1.03,0.108
1681200083,1.03,0.115
1681200083,1.031,0.109
1681200083,1.029,0.113
1681200083,1.029,0.102
1681200083,1.033,0.099
1681200083,1.03,0.106
1681200083,1.029,0.113
1681200083,1.031,0.114
1681200083,1.029,0.104
1681200083,1.032,0.112
1681200083,1.029,0.111
1681200083,1.032,0.1
1681200083,1.031,0.103
1681200083,1.034,0.11
1681200083,1.025,0.108
1681200083,1.032,0.111
1681200084,1.031,0.108
1681200084,1.03,0.11
1681200084,1.028,0.109
1681200084,1.026,0.11
1681200084,1.03,0.104
1681200084,1.031,0.107
1681200084,1.03,0.11
1681200084,1.028,0.095
1681200084,1.032,0.114
1681200084,1.032,0.108
1681200084,1.033,0.108
1681200084,1.032,0.114
1681200084,1.032,0.105
1681200084,1.028,0.111
1681200084,1.033,0.11
1681200084,1.033,0.103
1681200084,1.033,0.11
1681200084,1.029,0.109
1681200084,1.029,0.107
1681200084,1.031,0.112
1681200085,1.03,0.104
1681200085,1.028,0.103
1681200085,1.031,0.101
1681200085,1.031,0.107
1681200085,1.028,0.097
1681200085,1.028,0.107
1681200085,1.029,0.121
1681200085,1.032,0.108
1681200085,1.03,0.112
1681200085,1.03,0.108
1681200085,1.031,0.116
1681200085,1.03,0.103
1681200085,1.029,0.111
1681200085,1.034,0.106
1681200085,1.032,0.108
1681200085,1.032,0.106
1681200085,1.033,0.104
1681200085,1.033,0.11
1681200085,1.03,0.112
1681200085,1.036,0.103
1681200086,1.026,0.108
1681200086,1.03,0.111
1681200086,1.028,0.108
1681200086,1.031,0.106
1681200086,1.028,0.11
1681200086,1.031,0.109
1681200086,1.028,0.111
1681200086,1.031,0.1
1681200086,1.028,0.106
1681200086,1.03,0.1
1681200086,1.027,0.103
1681200086,1.028,0.108
1681200086,1.03,0.102
1681200086,1.028,0.107
1681200086,1.029,0.113
1681200086,1.027,0.108
1681200086,1.03,0.106
1681200086,1.033,0.099
1681200086,1.029,0.104
1681200086,1.031,0.116
1681200087,1.031,0.115
1681200087,1.031,0.118
1681200087,1.028,0.107
1681200087,1.03,0.111
1681200087,1.028,0.11
1681200087,1.018,0.11
1681200087,1.026,0.11
1681200087,1.029,0.106
1681200087,1.032,0.106
1681200087,1.029,0.106
1681200087,1.029,0.102
1681200087,1.032,0.11
1681200087,1.025,0.11
1681200087,1.029,0.094
1681200087,1.025,0.062
1681200087,1.028,0.103
1681200087,1.031,0.111
1681200087,1.031,0.143
1681200087,1.029,0.11
1681200087,1.031,0.116
1681200088,1.03,0.103
1681200088,1.031,0.107
1681200088,1.029,0.109
1681200088,1.029,0.097
1681200088,1.028,0.087
1681200088,1.033,0.122
1681200088,1.032,0.13
1681200088,1.027,0.105
1681200088,1.029,0.098
1681200088,1.033,0.097
1681200088,1.029,0.1
1681200088,1.031,0.104
1681200088,1.03,0.135
1681200088,1.028,0.091
1681200088,1.027,0.086
1681200088,1.03,0.094
1681200088,1.031,0.113
1681200088,1.032,0.137
1681200088,1.032,0.085
1681200088,1.031,0.141
1681200089,1.031,0.086
1681200089,1.029,0.105
1681200089,1.029,0.124
1681200089,1.031,0.127
1681200089,1.029,0.101
1681200089,1.03,0.101
1681200089,1.035,0.115
1681200089,1.027,0.062
1681200089,1.028,0.082
1681200089,1.031,0.101
1681200089,1.032,0.114
1681200089,1.032,0.147
1681200089,1.03,0.143
1681200089,1.032,0.075
1681200089,1.024,0.062
1681200089,1.03,0.1
1681200089,1.031,0.066
1681200089,1.027,0.092
1681200089,1.029,0.092
1681200089,1.032,0.116
1681200090,1.028,0.102
1681200090,1.029,0.101
1681200090,1.027,0.082
1681200090,1.031,0.102
1681200090,1.031,0.084
1681200090,1.029,0.15
1681200090,1.033,0.078
1681200090,1.033,0.142
1681200090,1.032,0.097
1681200090,1.029,0.098
1681200090,1.033,0.126
1681200090,1.03,0.114
1681200090,1.027,0.118
1681200090,1.028,0.072
1681200090,1.028,0.093
1681200090,1.028,0.09
1681200090,1.032,0.135
1681200090,1.026,0.119
1681200090,1.031,0.176
1681200090,1.031,0.15
1681200091,1.029,0.109
1681200091,1.027,0.092
1681200091,1.029,0.105
1681200091,1.03,0.085
1681200091,1.029,0.138
1681200091,1.033,0.108
1681200091,1.032,0.117
1681200091,1.02,0.093
1681200091,1.033,0.113
1681200091,1.029,0.102
1681200091,1.027,0.089
1681200091,1.031,0.116
1681200091,1.029,0.084
1681200091,1.029,0.114
1681200091,1.032,0.111
1681200091,1.028,0.077
1681200091,1.03,0.115
1681200091,1.03,0.098
1681200091,1.027,0.109
1681200091,1.029,0.1
1681200092,1.029,0.108
1681200092,1.029,0.101
1681200092,1.028,0.112
1681200092,1.03,0.109
1681200092,1.027,0.087
1681200092,1.03,0.111
1681200092,1.03,0.104
1681200092,1.026,0.105
1681200092,1.029,0.099
1681200092,1.029,0.112
1681200092,1.028,0.094
1681200092,1.028,0.107
1681200092,1.029,0.112
1681200092,1.032,0.114
1681200092,1.029,0.111
1681200092,1.032,0.103
1681200092,1.026,0.107
1681200092,1.029,0.102
1681200092,1.03,0.107
1681200092,1.031,0.112
1681200093,1.028,0.106
1681200093,1.028,0.112
1681200093,1.03,0.11
1681200093,1.029,0.111
1681200093,1.026,0.107
1681200093,1.029,0.1
1681200093,1.03,0.103
1681200093,1.029,0.101
1681200093,1.03,0.104
1681200093,1.032,0.107
1681200093,1.03,0.106
1681200093,1.033,0.107
1681200093,1.031,0.106
1681200093,1.028,0.1
1681200093,1.032,0.105
1681200093,1.032,0.109
1681200093,1.031,0.104
1681200093,1.031,0.106
1681200093,1.028,0.108
1681200093,1.032,0.107
1681200094,1.03,0.099
1681200094,1.028,0.106
1681200094,1.026,0.11
1681200094,1.032,0.111
1681200094,1.03,0.106
1681200094,1.033,0.108
1681200094,1.03,0.104
1681200094,1.03,0.105
1681200094,1.028,0.113
1681200094,1.029,0.118
1681200094,1.029,0.103
1681200094,1.029,0.103
1681200094,1.03,0.107
1681200094,1.03,0.107
1681200094,1.028,0.112
1681200094,1.03,0.123
1681200094,1.03,0.103
1681200094,1.03,0.108
1681200094,1.029,0.106
1681200094,1.03,0.116
1681200095,1.031,0.108
1681200095,1.032,0.119
1681200095,1.031,0.105
1681200095,1.03,0.109
1681200095,1.026,0.11
1681200095,1.029,0.106
1681200095,1.033,0.103
1681200095,1.028,0.111
1681200095,1.028,0.114
1681200095,1.031,0.107
1681200095,1.028,0.108
1681200095,1.03,0.111
1681200095,1.028,0.105
1681200095,1.026,0.116
1681200095,1.027,0.11
1681200095,1.028,0.108
1681200095,1.03,0.096
1681200095,1.025,0.098
1681200095,1.028,0.112
1681200095,1.03,0.114
1681200096,1.03,0.11
1681200096,1.03,0.116
1681200096,1.029,0.123
1681200096,1.03,0.108
1681200096,1.028,0.104
1681200096,1.03,0.104
1681200096,1.029,0.098
1681200096,1.03,0.107
1681200096,1.031,0.101
1681200096,1.03,0.109
1681200096,1.029,0.103
1681200096,1.028,0.108
1681200096,1.024,0.103
1681200096,1.028,0.102
1681200096,1.031,0.109
1681200096,1.028,0.109
1681200096,1.03,0.103
1681200096,1.031,0.104
1681200096,1.029,0.11
1681200096,1.028,0.112
1681200097,1.028,0.113
1681200097,1.029,0.108
1681200097,1.032,0.116
1681200097,1.031,0.109
1681200097,1.031,0.106
1681200097,1.031,0.114
1681200097,1.026,0.107
1681200097,1.031,0.108
1681200097,1.027,0.111
1681200097,1.029,0.112
1681200097,1.027,0.117
1681200097,1.028,0.11
1681200097,1.028,0.114
1681200097,1.028,0.104
1681200097,1.029,0.112
1681200097,1.025,0.106
1681200097,1.031,0.104
1681200097,1.031,0.11
1681200097,1.028,0.103
1681200097,1.028,0.114
1681200098,1.375,0.111
1681200098,2.466,0.115
1681200098,2.469,0.115
1681200098,2.468,0.103
1681200098,2.465,0.111
1681200098,2.466,0.101
1681200098,2.464,0.106
1681200098,2.465,0.103
1681200098,2.466,0.11
1681200098,2.466,0.104
1681200098,2.465,0.109
1681200098,2.468,0.106
1681200098,1.347,0.104
1681200098,1.028,0.105
1681200098,1.033,0.11
1681200098,1.029,0.112
1681200098,1.031,0.117
1681200098,1.029,0.103
1681200098,1.027,0.115
1681200098,1.031,0.115
1681200099,1.027,6.126
1681200099,1.028,8.046
1681200099,1.029,8.042
1681200099,1.03,8.019
1681200099,1.029,8.048
1681200099,1.031,8.043
1681200099,1.029,8.118
1681200099,1.027,8.15
1681200099,1.314,8.158
1681200099,2.467,3.488
1681200099,2.466,0.097
1681200099,2.468,0.111
1681200099,2.465,0.108
1681200099,2.464,0.111
1681200099,2.466,0.104
1681200099,2.466,0.088
1681200099,2.464,0.087
1681200099,2.467,0.126
1681200099,2.465,0.118
1681200099,2.463,0.11
1681200100,2.467,0.131
1681200100,2.463,0.094
1681200100,1.229,0.116
1681200100,1.03,0.141
1681200100,1.03,0.121
1681200100,1.032,0.102
1681200100,1.032,-0.002
1681200100,1.026,0.109
1681200100,1.026,6.574
1681200100,1.025,8.183
1681200100,1.029,8.18
1681200100,1.028,8.161
1681200100,1.029,8.195
1681200100,1.029,8.177
1681200100,1.026,8.18
1681200100,1.03,8.171
1681200100,1.027,8.177
1681200100,1.028,8.198
1681200100,1.025,8.181
1681200100,1.026,4.431
1681200101,1.028,0.109
1681200101,1.029,0.089
1681200101,1.028,0.071
1681200101,1.03,0.101
1681200101,1.032,0.116
1681200101,1.03,0.089
1681200101,1.031,0.14
1681200101,1.029,0.116
1681200101,1.029,0.112
1681200101,1.029,0.131
1681200101,1.029,0.09
1681200101,1.031,0.131
1681200101,1.029,0.117
1681200101,1.025,0.095
1681200101,1.028,0.115
1681200101,1.027,0.084
1681200101,1.029,0.128
1681200101,1.03,0.114
1681200101,1.027,0.105
1681200101,1.03,0.095
1681200102,1.028,0.103
1681200102,1.031,0.093
1681200102,1.029,0.168
1681200102,1.03,0.081
1681200102,1.025,0.075
1681200102,1.031,0.078
1681200102,1.03,0.131
1681200102,1.032,0.188
1681200102,1.031,0.117
1681200102,1.03,0.131
1681200102,1.03,0.087
1681200102,1.031,0.129
1681200102,1.027,0.018
1681200102,1.032,0.112
1681200102,1.027,0.047
1681200102,1.027,0.096
1681200102,1.029,0.081
1681200102,1.029,0.141
1681200102,1.03,0.075
1681200102,1.029,0.063
1681200103,1.027,0.137
1681200103,1.028,0.091
1681200103,1.028,0.124
1681200103,1.031,0.088
1681200103,1.034,0.119
1681200103,1.03,0.102
1681200103,1.03,0.114
1681200103,1.03,0.116
1681200103,1.03,0.077
1681200103,1.026,0.11
1681200103,1.03,0.096
1681200103,1.031,0.094
1681200103,1.028,0.103
1681200103,1.031,0.105
1681200103,1.028,0.09
1681200103,1.025,0.095
1681200103,1.03,0.112
1681200103,1.03,0.108
1681200103,1.03,0.117
1681200103,1.03,0.092
1681200104,1.028,0.125
1681200104,1.031,0.113
1681200104,1.028,0.114
1681200104,1.029,0.106
1681200104,1.029,0.102
1681200104,1.031,0.108
1681200104,1.034,0.11
1681200104,1.029,0.102
1681200104,1.031,0.085
1681200104,1.029,0.107
1681200104,1.027,0.103
1681200104,1.028,0.104
1681200104,1.031,0.098
1681200104,1.029,0.115
1681200104,1.03,0.108
1681200104,1.03,0.105
1681200104,1.029,0.104
1681200104,1.032,0.112
1681200104,1.032,0.106
1681200104,1.029,0.105
1681200105,1.029,0.105
1681200105,1.027,0.111
1681200105,1.029,0.108
1681200105,1.03,0.114
1681200105,1.027,0.104
1681200105,1.028,0.099
1681200105,1.03,0.103
1681200105,1.032,0.108
1681200105,1.026,0.116
1681200105,1.028,0.101
1681200105,1.031,0.099
1681200105,1.029,0.104
1681200105,1.03,0.105
1681200105,1.032,0.106
1681200105,1.029,0.102
1681200105,1.029,0.114
1681200105,1.032,0.107
1681200105,1.027,0.105
1681200105,1.027,0.108
1681200105,1.027,0.097
1681200106,1.027,0.105
1681200106,1.031,0.099
1681200106,1.029,0.112
1681200106,1.029,0.105
1681200106,1.028,0.109
1681200106,1.029,0.107
1681200106,1.03,0.099
1681200106,1.029,0.107
1681200106,1.027,0.109
1681200106,1.029,0.114
1681200106,1.029,0.101
1681200106,1.03,0.109
1681200106,1.03,0.108
1681200106,1.031,0.107
1681200106,1.028,0.107
1681200106,1.031,0.1
1681200106,1.028,0.101
1681200106,1.031,0.107
1681200106,1.029,0.107
1681200106,1.03,0.112
1681200107,1.031,0.103
1681200107,1.024,0.114
1681200107,1.026,0.109
1681200107,1.028,0.106
1681200107,1.029,0.101
1681200107,1.027,0.111
1681200107,1.03,0.101
1681200107,1.028,0.109
1681200107,1.027,0.111
1681200107,1.028,0.111
1681200107,1.029,0.108
1681200107,1.03,0.11
1681200107,1.029,0.112
1681200107,1.029,0.112
1681200107,1.028,0.111
1681200107,1.029,0.113
1681200107,1.029,0.107
1681200107,1.031,0.111
1681200107,1.031,0.109
1681200107,1.03,0.104
1681200108,1.029,0.113
1681200108,1.029,0.117
1681200108,1.031,0.103
1681200108,1.03,0.104
1681200108,1.032,0.105
1681200108,1.029,0.112
1681200108,1.03,0.11
1681200108,1.026,0.106
1681200108,1.028,0.114
1681200108,1.029,0.105
1681200108,1.029,0.108
1681200108,1.033,0.097
1681200108,1.025,0.116
1681200108,1.029,0.11
1681200108,1.03,0.115
1681200108,1.028,0.114
1681200108,1.029,0.109
1681200108,1.03,0.112
1681200108,1.027,0.101
1681200108,1.031,0.114
1681200109,1.027,0.111
1681200109,1.03,0.107
1681200109,1.029,0.106
1681200109,1.029,0.102
1681200109,1.031,0.11
1681200109,1.03,0.096
1681200109,1.029,0.114
1681200109,1.031,0.105
1681200109,1.031,0.108
1681200109,1.025,0.11
1681200109,1.028,0.112
1681200109,1.027,0.107
